,bop date,eop date,day count,bop FALN price,eop FALN price,bop ANGL price,eop ANGL price,eop ANGL / eop FALN,bop ANGL / FALN moving avg,eop ANGL / FALN moving avg,eop FALN unit price,eop ANGL / eop ANGL,bop ANGL / ANGL moving avg,eop ANGL / ANGL moving avg,eop ANGL unit price,FALN unit price pct diff,ANGL unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,FALN shares per unit,bop FALN shares,eop FALN shares,eop FALN shares bought,eop FALN shares sold,eop FALN shares traded,ANGL shares per unit,bop ANGL shares,eop ANGL shares,eop ANGL shares bought,eop ANGL shares sold,eop ANGL shares traded,FALN daily commission,ANGL daily commission,daily total commissions,FALN cop,FALN pct cop,FALN daily position pnl,ANGL cop,ANGL pct cop,ANGL daily position pnl,daily position pnl,short FALN investment amount,long FALN investment amount,FALN investment amount,daily FALN borrow cost,short ANGL investment amount,long ANGL investment amount,ANGL investment amount,daily ANGL borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
92,2024-05-14,2024-05-15,1,26.45,26.61,28.61,28.77,1.0811724915445322,1.0804331889459473,1.080521732970815,28.750327157851657,1.0,1.0,1.0,28.77,-0.0006840309813060613,0.0,-0.0006840309813060613,False,False,True,0,0,3756.0,0.0,0.0,0.0,-0.0,0.0,3476.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.006030926685289439,0.0,0.16000000000000014,0.005576870501437594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
93,2024-05-15,2024-05-16,1,26.61,26.54,28.77,28.7,1.081386586284853,1.080521732970815,1.0804388131501095,28.677046793045427,1.0,1.0,1.0,28.7,-0.0008000832898141191,0.0,-0.0008000832898141191,False,False,True,0,0,3765.0,0.0,0.0,0.0,-0.0,0.0,3484.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0026340560855363593,-0.0,-0.07000000000000028,-0.0024360547978811158,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
94,2024-05-16,2024-05-17,1,26.54,26.53,28.7,28.69,1.081417263475311,1.0804388131501095,1.0804260873668197,28.664041712872407,1.0,1.0,1.0,28.69,-0.0009051947561085765,0.0,-0.0009051947561085765,False,False,True,0,0,3766.0,0.0,0.0,0.0,-0.0,0.0,3486.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.00037686075441311967,-0.0,-0.00999999999999801,-0.0003484927723019569,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
95,2024-05-17,2024-05-20,3,26.53,26.52,28.69,28.7,1.0822021116138762,1.0804260873668197,1.0804268657303884,28.652899836968057,1.0,1.0,1.0,28.7,-0.0016424687767959856,0.0,-0.0016424687767959856,False,False,True,0,0,3764.0,0.0,0.0,0.0,-0.0,0.0,3484.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.00037700283198656344,-0.0,0.00999999999999801,0.00034849277230188916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
96,2024-05-20,2024-05-21,1,26.52,26.51,28.7,28.68,1.081855903432667,1.0804268657303884,1.080402238103699,28.642116210512597,1.0,1.0,1.0,28.68,-0.0013217863368442234,0.0,-0.0013217863368442234,False,False,True,0,0,3767.0,0.0,0.0,0.0,-0.0,0.0,3487.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.0003771450167274746,-0.0,-0.019999999999999574,-0.0006971070341558323,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
97,2024-05-21,2024-05-22,1,26.51,26.44,28.68,28.62,1.0824508320726172,1.080402238103699,1.0805392724609528,28.565835175461803,1.0,1.0,1.0,28.62,-0.0018943446596427773,0.0,-0.0018943446596427773,False,False,True,0,0,3775.0,0.0,0.0,0.0,-0.0,0.0,3494.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0026440053174485952,-0.0,-0.05999999999999872,-0.002094241603114737,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
98,2024-05-22,2024-05-23,1,26.44,26.35,28.62,28.49,1.0812144212523718,1.0805392724609528,1.0806450833210497,28.47220982934611,1.0,1.0,1.0,28.49,-0.0006246306555033055,0.0,-0.0006246306555033055,False,False,True,0,0,3793.0,0.0,0.0,0.0,-0.0,0.0,3510.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.0034097399961142373,-0.0,-0.13000000000000256,-0.004552625618488022,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
99,2024-05-23,2024-05-24,1,26.35,26.47,28.49,28.61,1.0808462410275783,1.0806450833210497,1.0807034075722,28.604675355508185,1.0,1.0,1.0,28.61,-0.0001861286278075138,0.0,-0.0001861286278075138,False,False,True,0,0,3777.0,0.0,0.0,0.0,-0.0,0.0,3495.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11999999999999744,0.004543741251638423,0.0,0.120000000000001,0.004203158552201937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.3155147222259,-542.3155147222259
100,2024-05-24,2024-05-28,4,26.47,26.39,28.61,28.48,1.0791966654035619,1.0807034075722,1.0807148733404797,28.519762925830356,1.0,1.0,1.0,28.48,0.0013951964092278441,0.0,0.0013951964092278441,False,True,False,0,-1,3794.0,0.0,-3794.0,0.0,3794.0,-3794.0,3511.0,0.0,3511.0,3511.0,-0.0,3511.0,-18.97,-17.555,-36.525,-0.0799999999999983,-0.0030268657237771165,-0.0,-0.129999999999999,-0.004554220518243854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.525,-578.8405147222259,-578.8405147222259
101,2024-05-28,2024-05-29,1,26.39,26.25,28.48,28.37,1.0807619047619048,1.0807148733404797,1.0807613719399194,28.36876542518759,1.0,1.0,1.0,28.37,-4.3517859556998715e-05,0.0,-4.3517859556998715e-05,False,False,True,-1,0,3810.0,-3794.0,0.0,3794.0,-0.0,3794.0,3525.0,3511.0,0.0,0.0,3511.0,-3511.0,-18.97,-17.555,-36.525,-0.14000000000000057,-0.005319161477599933,531.1600000000021,-0.10999999999999943,-0.0038698377230150394,-386.209999999998,144.95000000000414,-100123.66,0.0,-100123.66,-2.7812127777777778,0.0,99993.28,99993.28,0.0,-130.38000000000466,200116.94,-100123.66,-2.7812127777777778,105.64378722222635,-473.1967274999995,-473.1967274999995
102,2024-05-29,2024-05-30,1,26.25,26.31,28.37,28.42,1.080197643481566,1.0807613719399194,1.0807544216732938,28.434831695739277,1.0,1.0,1.0,28.42,0.0005217391603618074,0.0,0.0005217391603618074,False,False,False,0,0,3803.0,0.0,0.0,0.0,-0.0,0.0,3519.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.00228310601456855,0.0,0.05000000000000071,0.001760873848194691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-473.1967274999995,-473.1967274999995
103,2024-05-30,2024-05-31,1,26.31,26.43,28.42,28.54,1.0798335225122966,1.0807544216732938,1.0807932281675898,28.564339364825155,1.0,1.0,1.0,28.54,0.0008524524254999158,0.0,0.0008524524254999158,True,False,False,0,0,3787.0,0.0,0.0,0.0,-0.0,0.0,3504.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.004550633563996509,0.0,0.11999999999999744,0.004213489379735616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-473.1967274999995,-473.1967274999995
104,2024-05-31,2024-06-03,3,26.43,26.39,28.54,28.51,1.0803334596438046,1.0807932281675898,1.080797789113444,28.522133291342698,1.0,1.0,1.0,28.51,0.0004254896608467577,0.0,0.0004254896608467577,False,False,False,0,0,3791.0,0.0,0.0,0.0,-0.0,0.0,3508.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0015145781009650572,-0.0,-0.029999999999997584,-0.0010517091241096454,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-473.1967274999995,-473.1967274999995
105,2024-06-03,2024-06-04,1,26.39,26.42,28.51,28.52,1.0794852384557152,1.080797789113444,1.0807675176021534,28.554677588377192,1.0,1.0,1.0,28.52,0.001215165607923062,0.0,0.001215165607923062,False,True,False,0,-1,3789.0,0.0,-3789.0,0.0,3789.0,-3789.0,3506.0,0.0,3506.0,3506.0,-0.0,3506.0,-18.945,-17.53,-36.475,0.030000000000001137,0.0011361485789465329,0.0,0.00999999999999801,0.00035069262151440043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.475,-509.6717274999995,-509.6717274999995
106,2024-06-04,2024-06-05,1,26.42,26.52,28.52,28.63,1.0795625942684766,1.0807675176021534,1.0807675176021534,28.661954566809108,1.0,1.0,1.0,28.63,0.0011154993878023346,0.0,0.0011154993878023346,False,True,False,-1,-1,3775.0,-3789.0,-3775.0,14.0,-0.0,14.0,3493.0,3506.0,3493.0,0.0,13.0,-13.0,-0.07,-0.065,-0.135,0.09999999999999787,0.003777866223482385,-378.8999999999919,0.10999999999999943,0.0038495235639284054,385.65999999999804,6.76000000000613,-100105.38,0.0,-100105.38,-2.780705,0.0,99991.12,99991.12,0.0,-114.26000000000931,200096.5,-100105.38,-2.780705,3.84429500000613,-505.8274324999934,-505.8274324999934
107,2024-06-05,2024-06-06,1,26.52,26.44,28.63,28.59,1.0813161875945536,1.0807675176021534,1.0808099042391535,28.575493165400935,1.0,1.0,1.0,28.59,-0.0005075381705707785,0.0,-0.0005075381705707785,False,False,True,-1,0,3781.0,-3775.0,0.0,3775.0,-0.0,3775.0,3498.0,3493.0,0.0,0.0,3493.0,-3493.0,-18.875,-17.465,-36.34,-0.0799999999999983,-0.0030211503341762112,301.9999999999936,-0.03999999999999915,-0.0013981127758032536,-139.71999999999701,162.27999999999656,-100113.0,0.0,-100113.0,-2.7809166666666667,0.0,100004.59,100004.59,0.0,-108.41000000000349,200117.59,-100113.0,-2.7809166666666667,123.15908333332989,-382.6683491666635,-382.6683491666635
108,2024-06-06,2024-06-07,1,26.44,26.33,28.59,28.46,1.0808963159893659,1.0808099042391535,1.080832816715359,28.45772477861691,1.0,1.0,1.0,28.46,-7.994772781769194e-05,0.0,-7.994772781769194e-05,False,False,True,0,0,3798.0,0.0,0.0,0.0,-0.0,0.0,3514.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11000000000000298,-0.004169041475267655,-0.0,-0.129999999999999,-0.004557413672514047,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
109,2024-06-07,2024-06-10,3,26.33,26.35,28.46,28.48,1.0808349146110057,1.080832816715359,1.0808828863202944,28.47994472044971,1.0,1.0,1.0,28.48,-1.940997329326994e-06,0.0,-1.940997329326994e-06,False,False,True,0,0,3795.0,0.0,0.0,0.0,-0.0,0.0,3511.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.020000000000003126,0.0007593014791533935,0.0,0.019999999999999574,0.000702493882068753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
110,2024-06-10,2024-06-11,1,26.35,26.34,28.48,28.51,1.0823842065299925,1.0808828863202944,1.080950601001205,28.470455225676552,1.0,1.0,1.0,28.51,-0.0013880121004884323,0.0,-0.0013880121004884323,False,False,True,0,0,3792.0,0.0,0.0,0.0,-0.0,0.0,3508.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.00037957867223644895,-0.0,0.030000000000001137,0.0010528163808055475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
111,2024-06-11,2024-06-12,1,26.34,26.45,28.51,28.6,1.0812854442344046,1.080950601001205,1.0809316974095227,28.591143396481876,1.0,1.0,1.0,28.6,-0.0003097194097877891,0.0,-0.0003097194097877891,False,False,True,0,0,3780.0,0.0,0.0,0.0,-0.0,0.0,3497.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.004167461989173493,0.0,0.08999999999999986,0.003151814901226372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
112,2024-06-12,2024-06-13,1,26.45,26.47,28.6,28.6,1.0804684548545525,1.0809316974095227,1.0808964955750238,28.612262030430063,1.0,1.0,1.0,28.6,0.0004286504390017548,0.0,0.0004286504390017548,False,False,False,0,0,3780.0,0.0,0.0,0.0,-0.0,0.0,3497.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0007558579347014309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
113,2024-06-13,2024-06-14,1,26.47,26.33,28.6,28.49,1.0820357007216104,1.0808964955750238,1.0809289512968616,28.460004728490375,1.0,1.0,1.0,28.49,-0.001053389702995202,0.0,-0.001053389702995202,False,False,True,0,0,3794.0,0.0,0.0,0.0,-0.0,0.0,3510.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.005303042730791886,-0.0,-0.11000000000000298,-0.0038535693159900777,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
114,2024-06-14,2024-06-17,3,26.33,26.36,28.49,28.5,1.0811836115326252,1.0809289512968616,1.0809172686997273,28.49328715618527,1.0,1.0,1.0,28.5,-0.0002355661229847348,0.0,-0.0002355661229847348,False,False,True,0,0,3793.0,0.0,0.0,0.0,-0.0,0.0,3509.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0011387361260885782,0.0,0.010000000000001563,0.00035093876478789563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
115,2024-06-17,2024-06-18,1,26.36,26.43,28.5,28.61,1.0824820279984866,1.0809172686997273,1.0809312645189577,28.56864341173379,1.0,1.0,1.0,28.61,-0.0014465749101542178,0.0,-0.0014465749101542178,False,False,True,0,0,3778.0,0.0,0.0,0.0,-0.0,0.0,3495.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.002652018981891414,0.0,0.10999999999999943,0.003852219787413929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
116,2024-06-18,2024-06-20,2,26.43,26.41,28.61,28.57,1.0817872018174934,1.0809312645189577,1.0809278294381992,28.547394695945673,1.0,1.0,1.0,28.57,-0.0007915383870328206,0.0,-0.0007915383870328206,False,False,True,0,0,3783.0,0.0,0.0,0.0,-0.0,0.0,3500.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.000757002307157001,-0.0,-0.03999999999999915,-0.0013990908193371727,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
117,2024-06-20,2024-06-21,1,26.41,26.42,28.57,28.61,1.0828917486752458,1.0809278294381992,1.0809498752683306,28.558113253757224,1.0,1.0,1.0,28.61,-0.0018152343163756956,0.0,-0.0018152343163756956,False,False,True,0,0,3778.0,0.0,0.0,0.0,-0.0,0.0,3495.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.00037857278513849044,0.0,0.03999999999999915,0.0013990908193371881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
118,2024-06-21,2024-06-24,3,26.42,26.41,28.61,28.58,1.082165846270352,1.0809498752683306,1.0809974465192296,28.547886205836612,1.0,1.0,1.0,28.58,-0.0011242774651360682,0.0,-0.0011242774651360682,False,False,True,0,0,3782.0,0.0,0.0,0.0,-0.0,0.0,3499.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.00037857278513842187,-0.0,-0.030000000000001137,-0.0010491345602976162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
119,2024-06-24,2024-06-25,1,26.41,26.38,28.58,28.55,1.0822592873388932,1.0809974465192296,1.0810680988347952,28.516712639177275,1.0,1.0,1.0,28.55,-0.0011666123054430257,0.0,-0.0011666123054430257,False,False,True,0,0,3787.0,0.0,0.0,0.0,-0.0,0.0,3503.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0011365790198723255,-0.0,-0.029999999999997584,-0.0010502363997020301,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
120,2024-06-25,2024-06-26,1,26.38,26.28,28.55,28.42,1.0814307458143075,1.0810680988347952,1.0811798028553326,28.41046963737842,1.0,1.0,1.0,28.42,-0.0003353962327509934,0.0,-0.0003353962327509934,False,False,True,0,0,3804.0,0.0,0.0,0.0,-0.0,0.0,3519.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09999999999999787,-0.0037979536727587473,-0.0,-0.129999999999999,-0.00456381343306459,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
121,2024-06-26,2024-06-27,1,26.28,26.27,28.42,28.4,1.0810810810810811,1.0811798028553326,1.0811957616712915,28.402593421009584,1.0,1.0,1.0,28.4,9.131347198054812e-05,0.0,9.131347198054812e-05,False,False,False,0,0,3807.0,0.0,0.0,0.0,-0.0,0.0,3521.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.0003805899189612789,-0.0,-0.020000000000003126,-0.0007039775017943805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
122,2024-06-27,2024-06-28,1,26.27,26.19,28.4,28.3,1.080565101183658,1.0811957616712915,1.081214134556396,28.316516998171124,1.0,1.0,1.0,28.3,0.0005834692600479779,0.0,0.0005834692600479779,True,False,False,0,0,3821.0,0.0,0.0,0.0,-0.0,0.0,3534.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.0030499451778279022,-0.0,-0.09999999999999787,-0.0035273405179682992,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
123,2024-06-28,2024-07-01,3,26.19,26.01,28.3,28.11,1.0807381776239906,1.081214134556396,1.0812593673119806,28.12237963981186,1.0,1.0,1.0,28.11,0.00044030290345732854,0.0,0.00044030290345732854,False,False,False,0,0,3846.0,0.0,0.0,0.0,-0.0,0.0,3557.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17999999999999972,-0.006896579059060329,-0.0,-0.19000000000000128,-0.0067364197307515,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6683491666635,-382.6683491666635
124,2024-07-01,2024-07-02,1,26.01,26.11,28.11,28.19,1.079662964381463,1.0812593673119806,1.0812258425488637,28.231682080515814,1.0,1.0,1.0,28.19,0.0014775202213654702,0.0,0.0014775202213654702,False,True,False,0,-1,3835.0,0.0,-3835.0,0.0,3835.0,-3835.0,3547.0,0.0,3547.0,3547.0,-0.0,3547.0,-19.175,-17.735,-36.91,0.09999999999999787,0.0038373032504772637,0.0,0.08000000000000185,0.002841920207580785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.91,-419.57834916666354,-419.57834916666354
125,2024-07-02,2024-07-03,1,26.11,26.23,28.19,28.31,1.0792985131528783,1.0812258425488637,1.0812165062837216,28.360553850056693,1.0,1.0,1.0,28.31,0.0017841316179965639,0.0,0.0017841316179965639,False,True,False,-1,-1,3819.0,-3835.0,-3819.0,16.0,-0.0,16.0,3532.0,3547.0,3532.0,0.0,15.0,-15.0,-0.08,-0.075,-0.155,0.120000000000001,0.004585411167744765,-460.2000000000038,0.11999999999999744,0.00424779399778704,425.63999999999095,-34.56000000001285,-100131.84999999999,0.0,-100131.84999999999,-2.7814402777777776,0.0,99989.93000000001,99989.93000000001,0.0,-141.9199999999837,200121.78,-100131.84999999999,-2.7814402777777776,-37.496440277790626,-457.07478944445415,-457.07478944445415
126,2024-07-03,2024-07-05,2,26.23,26.35,28.31,28.45,1.079696394686907,1.0812165062837216,1.0812231963046435,28.490054940576066,1.0,1.0,1.0,28.45,0.0014069163517660634,0.0,0.0014069163517660634,False,True,False,-1,-1,3800.0,-3819.0,-3800.0,19.0,-0.0,19.0,3515.0,3532.0,3515.0,0.0,17.0,-17.0,-0.095,-0.085,-0.18,0.120000000000001,0.004564481108589044,-458.2800000000038,0.14000000000000057,0.004933061448531606,494.480000000002,36.19999999999823,-100172.37,0.0,-100172.37,-5.565131666666667,0.0,99990.92,99990.92,0.0,-181.4499999999971,200163.28999999998,-100172.37,-5.565131666666667,30.45486833333156,-426.6199211111226,-426.6199211111226
127,2024-07-05,2024-07-08,3,26.35,26.35,28.45,28.44,1.0793168880455408,1.0812231963046435,1.0811232313271926,28.490231222627358,1.0,1.0,1.0,28.44,0.0017646594641791073,0.0,0.0017646594641791073,False,True,False,-1,-1,3802.0,-3800.0,-3802.0,0.0,2.0,-2.0,3516.0,3515.0,3516.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.0,0.0,-0.0,-0.00999999999999801,-0.0003515556372997306,-35.14999999999301,-35.14999999999301,-100130.0,0.0,-100130.0,-8.344166666666666,0.0,100001.75,100001.75,0.0,-128.25,200131.75,-100130.0,-8.344166666666666,-43.509166666659674,-470.1290877777823,-470.1290877777823
128,2024-07-08,2024-07-09,1,26.35,26.34,28.44,28.43,1.0793470007593013,1.0811232313271926,1.0810457655656895,28.476785913158253,1.0,1.0,1.0,28.43,0.0016443003395411658,0.0,0.0016443003395411658,False,True,False,-1,-1,3802.0,-3802.0,-3802.0,0.0,-0.0,0.0,3517.0,3516.0,3517.0,1.0,-0.0,1.0,-0.0,-0.005,-0.005,-0.010000000000001563,-0.00037957867223644895,38.02000000000594,-0.010000000000001563,-0.0003516792721317272,-35.160000000005496,2.860000000000447,-100182.70000000001,0.0,-100182.70000000001,-2.7828527777777783,0.0,99995.04000000001,99995.04000000001,0.0,-187.6600000000035,200177.74000000002,-100182.70000000001,-2.7828527777777783,0.0721472222226689,-470.0569405555596,-470.0569405555596
129,2024-07-09,2024-07-10,1,26.34,26.4,28.43,28.47,1.0784090909090909,1.0810457655656895,1.0809244743805937,28.5396082109342,1.0,1.0,1.0,28.47,0.002441982946725602,0.0,0.002441982946725602,False,True,False,-1,-1,3797.0,-3802.0,-3797.0,5.0,-0.0,5.0,3512.0,3517.0,3512.0,0.0,5.0,-5.0,-0.025,-0.025,-0.05,0.05999999999999872,0.0022753138371353837,-228.11999999999514,0.03999999999999915,0.001405975627037756,140.679999999997,-87.43999999999815,-100144.68,0.0,-100144.68,-2.7817966666666667,0.0,99988.31,99988.31,0.0,-156.36999999999534,200132.99,-100144.68,-2.7817966666666667,-90.27179666666481,-560.3287372222244,-560.3287372222244
130,2024-07-10,2024-07-11,1,26.4,26.51,28.47,28.59,1.0784609581290079,1.0809244743805937,1.0807283119605444,28.65530781582954,1.0,1.0,1.0,28.59,0.002281683745078188,0.0,0.002281683745078188,False,True,False,-1,-1,3781.0,-3797.0,-3781.0,16.0,-0.0,16.0,3498.0,3512.0,3498.0,0.0,14.0,-14.0,-0.08,-0.07,-0.15000000000000002,0.11000000000000298,0.004158010148663898,-417.6700000000113,0.120000000000001,0.004206105044274196,421.44000000000347,3.7699999999921374,-100240.79999999999,0.0,-100240.79999999999,-2.7844666666666664,0.0,99986.64,99986.64,0.0,-254.15999999998894,200227.44,-100240.79999999999,-2.7844666666666664,0.8355333333254711,-559.493203888899,-559.493203888899
131,2024-07-11,2024-07-12,1,26.51,26.61,28.59,28.71,1.0789177001127397,1.0807283119605444,1.0806099247544612,28.758180381270087,1.0,1.0,1.0,28.71,0.0016767676386792462,0.0,0.0016767676386792462,False,True,False,-1,-1,3764.0,-3781.0,-3764.0,17.0,-0.0,17.0,3483.0,3498.0,3483.0,0.0,15.0,-15.0,-0.085,-0.075,-0.16,0.09999999999999787,0.003765064688663649,-378.09999999999195,0.120000000000001,0.004188487798752214,419.76000000000346,41.66000000001151,-100234.31000000001,0.0,-100234.31000000001,-2.7842863888888894,0.0,100007.81999999999,100007.81999999999,0.0,-226.4900000000198,200242.13,-100234.31000000001,-2.7842863888888894,38.715713611122624,-520.7774902777763,-520.7774902777763
132,2024-07-12,2024-07-15,3,26.61,26.55,28.71,28.66,1.079472693032015,1.0806099247544612,1.0805601366633344,28.690193502230944,1.0,1.0,1.0,28.66,0.0010529521585455404,0.0,0.0010529521585455404,False,True,False,-1,-1,3770.0,-3764.0,-3770.0,0.0,6.0,-6.0,3489.0,3483.0,3489.0,6.0,-0.0,6.0,-0.03,-0.03,-0.06,-0.05999999999999872,-0.002257337301649939,225.8399999999952,-0.05000000000000071,-0.001743071732946779,-174.15000000000248,51.68999999999272,-100160.04,0.0,-100160.04,-8.34667,0.0,99996.93000000001,99996.93000000001,0.0,-163.10999999998603,200156.97,-100160.04,-8.34667,43.283329999992716,-477.49416027778364,-477.49416027778364
