date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,EMLC,FALN,HYG,HYLB,IAGG,ICVT,IGLB,IGOV,IUSB,JNK,LQD,MBB,MUB,PCY,PFF,PFFD,SCHH,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,TLT,USHY,USIG,USRT,VCLT,VGLT,VMBS,VTC,VTEB,VTEC,VWOB
10/8/2025,100.14,29.5,74.28,49.47,22.69,57.03,98.44,92.73,95.1,25.43,27.58,80.65,36.86,51.38,102.27,51.41,42.18,46.65,97.24,111.26,95.13,106.57,21.61,31.7,19.54,21.19,32.24,23.44,26.52,25.83,29.56,23.76,23.06,22.43,26.91,45.53,89.25,37.5,52.08,57.82,77.47,56.78,46.97,78.23,50.1,99.61,66.84
10/9/2025,100.02,29.44,74.23,49.4,22.58,57.06,98.33,92.61,95.05,25.38,27.5,80.42,36.75,51.35,102.25,51.27,41.97,46.6,96.94,111.04,94.92,106.56,21.56,31.46,19.4,21.09,32.21,23.42,26.45,25.81,29.51,23.68,23,22.4,26.91,45.55,89.18,37.39,52.01,57.43,77.26,56.73,46.85,78.1,50.1,99.57,66.82
10/10/2025,100.43,29.23,74.52,49.61,22.73,57.2,98.56,90.9,94.63,25.26,27.32,79.95,36.54,51.5,100.38,51.52,42.26,46.74,96.34,111.35,95.28,106.85,21.4,31.13,19.16,20.85,32.68,23.51,26.27,25.92,29.57,23.54,23.11,22.51,27.28,45.66,90.62,37.19,52.11,56.64,77.59,57.53,47.04,78.28,50.22,99.83,66.6
10/13/2025,100.62,29.39,74.64,49.66,22.71,57.36,98.8,92.9,95.28,25.34,27.46,80.45,36.76,51.53,102.41,51.74,42.18,46.84,96.92,111.73,95.46,107.01,21.64,31.35,19.28,20.96,32.66,23.54,26.45,25.95,29.63,23.69,23.22,22.56,27.26,45.77,90.57,37.4,52.28,57.12,77.93,57.5,47.1,78.5,50.31,100.01,66.97
10/14/2025,100.78,29.41,74.75,49.71,22.78,57.23,98.98,92.91,95.24,25.35,27.5,80.54,36.79,51.6,102.78,51.96,42.37,46.9,96.98,112.1,95.54,106.95,21.61,31.4,19.3,21.17,32.76,23.57,26.47,25.98,29.72,23.7,23.31,22.54,27.34,45.7,90.86,37.44,52.39,57.67,78.3,57.7,47.18,78.66,50.27,99.93,67.01
10/15/2025,100.74,29.5,74.7,49.77,22.86,57.34,99.11,93.42,95.57,25.43,27.59,80.8,36.91,51.65,103.43,51.96,42.59,46.89,97.34,112.1,95.53,107.1,21.68,31.52,19.44,21.5,32.69,23.58,26.58,25.98,29.74,23.79,23.3,22.55,27.28,45.73,90.66,37.55,52.4,58.52,78.31,57.57,47.16,78.7,50.35,100.04,67.14
10/16/2025,101.1,29.4,74.98,49.88,23.03,57.49,99.29,92.44,95.71,25.51,27.47,80.51,36.8,51.78,102.27,52.12,42.79,47.03,97.04,112.42,95.89,107.42,21.75,31.33,19.31,21.42,32.92,23.66,26.49,26.07,29.81,23.73,23.38,22.63,27.48,45.85,91.34,37.45,52.52,58.27,78.56,57.99,47.31,78.85,50.48,100.24,67.27
10/17/2025,100.96,29.46,74.88,49.8,22.97,57.5,99.19,92.06,95.74,25.52,27.51,80.72,36.87,51.69,101.81,52.07,42.63,47,97.24,112.2,95.88,107.42,21.79,31.41,19.27,21.58,32.86,23.63,26.55,26.04,29.78,23.78,23.36,22.62,27.43,45.82,91.2,37.54,52.45,58.79,78.48,57.86,47.28,78.82,50.5,100.38,67.25
10/20/2025,101.13,29.54,74.98,49.84,23,57.55,99.37,92.8,96.16,25.57,27.57,80.88,36.94,51.7,102.59,52.29,42.62,47.07,97.45,112.54,95.96,107.51,21.82,31.66,19.43,21.78,32.98,23.66,26.59,26.07,29.84,23.81,23.46,22.65,27.53,45.91,91.55,37.6,52.58,59.27,78.78,58.08,47.34,78.97,50.54,100.46,67.49
10/21/2025,101.23,29.5,75.07,49.88,22.9,57.61,99.4,92.07,96.28,25.46,27.57,80.76,36.93,51.76,101.9,52.35,42.53,47.1,97.37,112.56,96.12,107.58,21.93,31.63,19.44,21.67,33.15,23.69,26.55,26.1,29.86,23.8,23.49,22.68,27.65,45.91,92,37.58,52.6,59.02,78.88,58.34,47.43,79,50.56,100.54,67.66
10/22/2025,101.22,29.49,75.07,49.91,22.91,57.6,99.52,90.84,96.08,25.47,27.55,80.68,36.88,51.8,100.4,52.42,42.62,47.11,97.27,112.67,96.05,107.6,21.89,31.46,19.4,21.76,33.17,23.7,26.53,26.12,29.87,23.76,23.52,22.67,27.67,45.92,92.06,37.53,52.61,59.32,78.98,58.38,47.42,79.02,50.59,100.52,67.57
10/23/2025,101.04,29.53,74.92,49.85,22.85,57.6,99.38,91.65,96.01,25.5,27.57,80.86,36.94,51.75,101.23,52.32,42.51,47.03,97.45,112.53,95.85,107.53,21.82,31.51,19.39,21.73,32.95,23.65,26.58,26.06,29.84,23.8,23.47,22.62,27.5,45.9,91.43,37.6,52.55,59.23,78.83,58.03,47.25,78.95,50.54,100.49,67.45
10/24/2025,101.14,29.63,75.02,49.78,22.83,57.62,99.49,92.83,96.29,25.53,27.69,81.08,37.06,51.71,102.73,52.4,42.51,47.08,97.74,112.72,96.04,107.6,21.92,31.64,19.47,21.78,32.95,23.67,26.63,26.08,29.89,23.87,23.51,22.65,27.51,45.85,91.47,37.7,52.63,59.42,78.95,58.04,47.36,79.08,50.57,100.61,67.67
10/27/2025,101.21,29.73,75.06,49.87,22.9,57.62,99.61,93.41,97.03,25.58,27.76,81.28,37.14,51.79,103.51,52.57,42.6,47.12,98.02,112.91,96.13,107.61,22.03,31.73,19.52,21.86,33.05,23.68,26.71,26.11,29.92,23.93,23.59,22.67,27.6,45.92,91.78,37.8,52.69,59.67,79.21,58.22,47.4,79.15,50.58,100.62,68.22
10/28/2025,101.27,29.7,75.1,49.9,22.94,57.56,99.58,93.18,97.03,25.65,27.73,81.2,37.1,51.78,103.19,52.58,42.66,47.16,97.91,112.92,96.23,107.55,22.01,31.66,19.45,21.42,33.13,23.69,26.7,26.11,29.93,23.92,23.58,22.71,27.66,45.91,92.02,37.76,52.69,58.42,79.22,58.34,47.44,79.16,50.56,100.62,68.22
10/29/2025,100.79,29.61,74.73,49.76,22.7,57.55,99.16,93.64,96.6,25.54,27.64,80.95,36.99,51.69,103.73,52.2,42.45,46.97,97.62,112.28,95.59,107.4,21.89,31.52,19.38,20.93,32.81,23.59,26.61,26,29.79,23.84,23.41,22.57,27.39,45.85,91.09,37.65,52.46,57.12,78.64,57.8,47.12,78.78,50.52,100.71,67.95
10/30/2025,100.6,29.56,74.6,49.79,22.73,57.51,98.82,92.52,96.49,25.48,27.58,80.8,36.92,51.73,102.68,51.79,42.32,46.87,97.39,111.68,95.5,107.36,21.87,31.31,19.22,21.02,32.67,23.54,26.57,25.95,29.67,23.8,23.21,22.55,27.27,45.83,90.56,37.58,52.29,57.47,77.97,57.53,47.08,78.52,50.5,100.58,67.86
10/31/2025,100.54,29.53,74.58,49.85,22.73,57.54,98.59,93.16,96.67,25.49,27.54,80.8,36.93,51.77,103.3,51.43,42.17,46.83,97.39,111.23,95.55,107.48,21.91,31.21,19.19,21.09,32.6,23.53,26.51,25.94,29.57,23.8,23.05,22.55,27.2,45.9,90.29,37.58,52.16,57.64,77.42,57.39,47.16,78.29,50.52,100.56,68
11/3/2025,100.09,29.27,74.25,49.7,22.58,57.37,98.04,93.29,95.97,25.37,27.34,80.14,36.62,51.71,103.63,50.97,42.05,46.62,96.58,110.53,95.11,107.06,21.83,31.02,19.09,21.05,32.4,23.42,26.32,25.81,29.38,23.59,22.81,22.46,27.05,45.69,89.74,37.25,51.85,57.69,76.68,57.05,46.97,77.8,50.31,100.1,67.46
11/4/2025,100.14,29.23,74.29,49.66,22.56,57.42,98.12,91.5,95.86,25.25,27.27,80.15,36.61,51.7,101.47,51.09,41.92,46.65,96.56,110.68,95.25,107.23,21.77,30.9,18.98,21.08,32.47,23.44,26.31,25.85,29.42,23.57,22.89,22.48,27.1,45.73,89.94,37.23,51.91,57.69,76.89,57.17,47.01,77.93,50.39,100.26,67.38
11/5/2025,99.87,29.22,74.08,49.62,22.52,57.3,97.91,92.83,95.65,25.36,27.3,80.23,36.64,51.65,102.86,50.85,41.9,46.53,96.65,110.35,94.94,106.99,21.63,31.02,19.02,21.12,32.14,23.37,26.33,25.75,29.36,23.6,22.78,22.42,26.83,45.67,88.96,37.27,51.77,57.73,76.53,56.58,46.85,77.72,50.3,100.1,67.23
11/6/2025,100.24,29.24,74.37,49.64,22.64,57.41,98.3,91.52,95.97,25.42,27.31,80.26,36.67,51.73,101.36,51.19,42.1,46.69,96.7,110.93,95.31,107.23,21.72,30.96,19.04,21.03,32.42,23.46,26.35,25.85,29.48,23.6,22.94,22.51,27.07,45.75,89.76,37.3,51.98,57.51,77.06,57.08,47.06,78.02,50.39,100.27,67.47
11/7/2025,100.2,29.28,74.33,49.62,22.64,57.43,98.16,91.83,96.02,25.47,27.32,80.33,36.7,51.7,101.69,51.01,42.13,46.73,96.76,110.71,95.4,107.22,21.75,31.01,19.05,21.38,32.35,23.45,26.35,25.85,29.44,23.63,22.84,22.51,27,45.74,89.57,37.33,51.91,58.53,76.77,56.97,47.09,77.93,50.36,100.18,67.46
11/10/2025,100.16,29.37,74.31,49.64,22.64,57.46,98.13,92.6,96.24,25.54,27.41,80.6,36.83,51.7,102.56,51.07,42.15,46.69,97.09,110.77,95.29,107.27,21.81,31.18,19.16,21.32,32.34,23.44,26.44,25.84,29.44,23.71,22.87,22.5,27,45.78,89.55,37.44,51.94,58.3,76.85,56.94,47.02,77.94,50.4,100.35,67.58
11/11/2025,100.46,29.41,74.52,49.71,22.68,57.62,98.52,91.92,96.46,25.58,27.45,80.69,36.88,51.79,101.96,51.38,42.27,46.81,97.26,111.21,95.65,107.54,21.88,31.18,19.16,21.55,32.49,23.5,26.47,25.91,29.56,23.74,23.03,22.55,27.12,45.91,89.96,37.49,52.11,58.83,77.33,57.19,47.18,78.22,50.52,100.58,67.78
11/12/2025,100.42,29.39,74.49,49.71,22.65,57.53,98.45,91.41,96.5,25.6,27.41,80.53,36.8,51.79,101.38,51.29,42.31,46.79,97.03,111.1,95.51,107.37,21.88,31.13,19.14,21.37,32.53,23.49,26.43,25.9,29.52,23.69,22.98,22.52,27.17,45.88,90.12,37.43,52.05,58.33,77.18,57.29,47.17,78.11,50.45,100.41,67.78
11/13/2025,100.12,29.21,74.27,49.59,22.71,57.46,98.1,89.02,96.03,25.62,27.26,80.2,36.66,51.69,98.64,50.89,42.29,46.65,96.6,110.55,95.16,107.19,21.74,30.84,18.93,21.14,32.31,23.43,26.32,25.83,29.41,23.59,22.8,22.47,26.98,45.76,89.38,37.26,51.88,57.75,76.57,56.89,47.01,77.84,50.37,100.31,67.53
11/14/2025,100,29.21,74.16,49.46,22.6,57.35,97.88,88.49,95.97,25.58,27.23,80.22,36.67,51.63,98.1,50.67,42.18,46.59,96.63,110.25,95.07,106.97,21.74,30.89,18.93,21.2,32.16,23.4,26.33,25.79,29.35,23.59,22.7,22.44,26.84,45.69,88.87,37.27,51.77,57.83,76.23,56.6,46.96,77.69,50.27,100.16,67.47
11/17/2025,100.02,29.13,74.2,49.5,22.58,57.42,97.95,88.09,95.99,25.56,27.11,80.09,36.61,51.64,97.65,50.73,42.04,46.6,96.46,110.32,95.01,107.09,21.77,30.64,18.8,21.05,32.23,23.39,26.31,25.81,29.35,23.56,22.71,22.45,26.9,45.75,89.09,37.21,51.8,57.47,76.34,56.75,46.95,77.72,50.34,100.33,67.51
11/18/2025,100.08,29.14,74.26,49.5,22.5,57.54,98.01,88.13,95.96,25.57,27.16,80.11,36.6,51.64,97.6,50.73,41.95,46.63,96.41,110.37,95.06,107.21,21.76,30.62,18.74,21.15,32.2,23.42,26.3,25.82,29.37,23.56,22.72,22.46,26.89,45.8,89.06,37.21,51.82,57.74,76.32,56.71,46.99,77.77,50.39,100.43,67.48
11/19/2025,100.08,29.16,74.23,49.45,22.37,57.48,97.97,88.25,96.12,25.55,27.19,80.15,36.64,51.56,97.73,50.7,41.66,46.62,96.49,110.38,95.08,107.05,21.77,30.49,18.73,20.99,32.18,23.42,26.3,25.81,29.37,23.56,22.71,22.45,26.85,45.73,88.88,37.23,51.83,57.18,76.33,56.65,46.98,77.74,50.33,100.37,67.54
11/20/2025,100.2,29.16,74.34,49.46,22.32,57.52,98.1,86.48,95.89,25.51,27.18,80.1,36.62,51.58,95.81,50.79,41.62,46.68,96.47,110.53,95.19,107.12,21.69,30.31,18.57,20.92,32.28,23.45,26.29,25.84,29.4,23.55,22.74,22.48,26.96,45.77,89.23,37.22,51.88,57.02,76.43,56.85,47.01,77.86,50.39,100.41,67.43
11/21/2025,100.44,29.25,74.52,49.56,22.37,57.54,98.36,86.73,96.15,25.45,27.29,80.37,36.73,51.63,95.87,50.98,41.76,46.79,96.76,110.92,95.49,107.16,21.75,30.47,18.68,21.21,32.36,23.5,26.39,25.91,29.48,23.63,22.83,22.55,27.01,45.77,89.5,37.34,52.02,57.88,76.73,56.99,47.16,78.07,50.39,100.38,67.55
11/24/2025,100.64,29.34,74.65,49.52,22.4,57.58,98.67,88.46,96.35,25.51,27.37,80.59,36.81,51.66,97.89,51.35,41.78,46.87,97.04,111.36,95.64,107.2,21.7,30.59,18.66,21.23,32.54,23.55,26.46,25.96,29.58,23.7,22.99,22.57,27.16,45.81,90.01,37.44,52.16,58.2,77.25,57.27,47.25,78.32,50.42,100.53,67.71
11/25/2025,100.8,29.51,74.82,49.65,22.52,57.61,98.89,88.83,96.6,25.63,27.55,80.87,36.96,51.75,98.55,51.49,42.01,46.97,97.42,111.67,95.92,107.25,21.76,30.77,18.84,21.39,32.63,23.6,26.55,26.02,29.66,23.78,23.08,22.63,27.23,45.81,90.24,37.56,52.29,58.47,77.52,57.46,47.34,78.51,50.42,100.53,67.81
11/26/2025,100.96,29.55,74.9,49.67,22.53,57.7,99.12,89.89,96.7,25.7,27.58,80.95,37,51.78,99.57,51.77,42.13,47.02,97.57,112.05,95.98,107.4,21.82,30.92,18.93,21.5,32.73,23.62,26.58,26.05,29.73,23.82,23.19,22.65,27.34,45.9,90.64,37.61,52.42,58.73,77.94,57.66,47.4,78.68,50.54,100.69,67.92
11/28/2025,100.82,29.43,74.78,49.65,22.56,57.65,99.02,90.57,96.73,25.6,27.57,80.99,37.02,51.76,100.35,51.62,42.1,46.96,97.65,111.86,95.77,107.43,21.84,30.95,18.96,21.57,32.61,23.58,26.58,26.02,29.69,23.82,23.14,22.61,27.22,45.92,90.21,37.64,52.35,58.99,77.72,57.4,47.31,78.59,50.52,100.6,67.93
12/1/2025,100.06,29.37,74.25,49.39,22.44,57.42,98.24,89.98,96.02,25.54,27.4,80.47,36.76,51.62,99.47,50.97,41.96,46.62,96.96,110.85,95.08,106.87,21.69,30.65,18.78,21.34,32.15,23.42,26.43,25.81,29.44,23.65,22.84,22.46,26.81,45.64,88.77,37.36,51.94,58.37,76.7,56.55,47,77.95,50.25,100.18,67.36
12/2/2025,100.19,29.46,74.32,49.41,22.46,57.38,98.26,89.68,96.42,25.6,27.47,80.62,36.83,51.65,99,50.99,42.08,46.68,97.11,110.92,95.25,106.81,21.83,30.83,18.88,21.28,32.17,23.45,26.45,25.85,29.47,23.69,22.85,22.5,26.85,45.63,88.81,37.41,51.96,58.24,76.74,56.6,47.09,78,50.22,100.12,67.61
12/3/2025,100.38,29.5,74.43,49.44,22.55,57.39,98.44,90,96.54,25.7,27.5,80.69,36.87,51.65,99.49,51.15,42.2,46.76,97.26,111.17,95.43,106.87,21.9,30.88,18.94,21.3,32.25,23.48,26.48,25.88,29.53,23.72,22.9,22.53,26.91,45.64,89.06,37.48,52.07,58.29,76.98,56.74,47.15,78.16,50.22,100.25,67.74
12/4/2025,100.14,29.48,74.29,49.39,22.48,57.4,98.37,90.68,96.46,25.69,27.49,80.75,36.88,51.59,100.3,51.02,42.1,46.67,97.29,110.97,95.16,106.86,21.84,30.79,18.86,21.25,32.09,23.44,26.51,25.83,29.47,23.72,22.86,22.49,26.78,45.65,88.58,37.48,51.98,58.06,76.8,56.46,47.05,78.04,50.21,100.17,67.63
12/5/2025,100.03,29.43,74.2,49.32,22.51,57.38,98.22,90.65,96.33,25.62,27.47,80.75,36.89,51.55,100,50.95,42.04,46.62,97.29,110.86,95.14,106.91,21.85,30.87,18.91,21.22,31.94,23.41,26.5,25.8,29.45,23.73,22.83,22.48,26.66,45.65,88.17,37.48,51.94,57.92,76.67,56.22,47.03,77.95,50.23,100.12,67.53
12/8/2025,99.87,29.39,74.09,49.2,22.44,57.33,98.06,90.74,95.93,25.57,27.41,80.55,36.81,51.47,100.17,50.81,41.88,46.55,97.08,110.63,94.9,106.85,21.69,30.87,18.92,21.09,31.86,23.36,26.45,25.76,29.4,23.67,22.76,22.43,26.58,45.62,87.88,37.4,51.86,57.37,76.49,56.03,46.94,77.83,50.19,100.07,67.29
12/9/2025,99.78,29.38,74.04,49.24,22.41,57.34,97.91,90.8,95.85,25.55,27.38,80.46,36.77,51.46,100.23,50.78,41.82,46.51,96.94,110.49,94.82,106.79,21.68,30.87,18.97,20.97,31.87,23.35,26.41,25.74,29.38,23.65,22.74,22.42,26.59,45.59,87.97,37.35,51.81,57.16,76.4,56.06,46.9,77.75,50.19,100.06,67.25
12/10/2025,100.1,29.49,74.26,49.23,22.51,57.36,98.27,91.02,96.24,25.62,27.48,80.73,36.89,51.46,100.26,51.04,42.1,46.65,97.28,111,95.23,106.97,21.75,31.07,19.07,20.85,31.98,23.43,26.48,25.82,29.49,23.72,22.86,22.48,26.69,45.66,88.31,37.47,51.99,57.36,76.82,56.28,47.04,78.06,50.26,100.06,67.48
12/11/2025,100.12,29.49,74.26,49.22,22.53,57.36,98.23,91.41,96.31,25.71,27.48,80.72,36.89,51.52,100.79,50.92,42.22,46.64,97.27,110.84,95.29,106.97,21.77,31.15,19.13,20.9,31.96,23.42,26.5,25.82,29.47,23.73,22.81,22.51,26.67,45.64,88.19,37.47,51.96,57.56,76.65,56.24,47.09,77.97,50.25,100.08,67.5
12/12/2025,99.81,29.4,74.03,49.19,22.51,57.33,97.87,90.26,96.26,25.68,27.39,80.57,36.82,51.48,99.53,50.45,42.15,46.53,97.07,110.17,94.95,106.85,21.75,31.02,19.01,20.89,31.69,23.35,26.45,25.75,29.33,23.68,22.59,22.44,26.45,45.58,87.34,37.38,51.75,57.57,75.89,55.76,46.98,77.63,50.18,99.98,67.5
12/15/2025,99.91,29.43,74.12,49.24,22.59,57.35,97.91,89.16,96.39,25.69,27.37,80.61,36.86,51.53,98.45,50.52,42.24,46.56,97.17,110.3,95.08,106.84,21.77,31.04,19.05,21.02,31.71,23.37,26.47,25.77,29.36,23.69,22.6,22.46,26.48,45.65,87.4,37.4,51.81,57.98,75.97,55.82,47.04,77.68,50.23,100.07,67.6
12/16/2025,100.1,29.44,74.26,49.3,22.62,57.4,98.1,89.05,96.65,25.75,27.39,80.66,36.87,51.56,98.21,50.68,42.28,46.65,97.18,110.55,95.28,106.99,21.79,31.07,19.07,20.84,31.89,23.43,26.47,25.81,29.41,23.71,22.68,22.52,26.61,45.69,87.88,37.44,51.9,56.79,76.21,56.1,47.14,77.81,50.3,100.09,67.72
12/17/2025,100.07,29.39,74.24,49.3,22.51,57.39,98.06,88.08,96.28,25.68,27.34,80.56,36.83,51.52,97.2,50.58,42.15,46.64,97.07,110.43,95.31,106.96,21.69,31.04,19.01,20.92,31.86,23.42,26.44,25.81,29.39,23.68,22.64,22.5,26.59,45.71,87.8,37.39,51.86,57.07,76.1,56.05,47.13,77.78,50.31,100.14,67.5
12/18/2025,100.32,29.46,74.15,48.34,22.47,57.43,98.25,88.73,96.7,25.75,27.41,80.78,36.93,51.6,98.16,50.83,42.18,46.75,96.85,110.85,95.57,107.02,21.8,31.15,19.1,20.8,31.99,23.47,26.51,25.77,29.36,23.61,22.65,22.43,26.6,45.59,88.22,37.49,52.01,56.77,76.1,56.07,47.07,77.7,50.16,100.14,67.45
12/19/2025,99.84,29.43,74.04,48.23,22.35,57.31,98.14,90.23,96.27,25.8,27.25,80.36,36.91,49.95,99.43,50.45,41.37,46.52,96.82,110.13,95.09,106.71,21.78,31.14,19.12,20.7,31.72,23.36,26.35,25.75,29.3,23.59,22.58,22.4,26.49,45.61,87.55,37.26,51.72,56.61,75.87,55.85,47.02,77.57,50.17,100.19,67.4
12/22/2025,99.8,29.42,74.02,48.23,22.42,57.33,98.11,90.98,96.31,25.83,27.24,80.43,36.74,49.94,100.22,50.44,41.54,46.5,96.91,110.11,95.09,106.73,21.64,31.15,19.14,20.81,31.7,23.35,26.38,25.74,29.29,23.6,22.57,22.4,26.47,45.61,87.36,37.3,51.71,56.87,75.83,55.79,47.03,77.55,50.18,100.27,67.42
12/23/2025,99.8,29.44,74.01,48.33,22.54,57.39,98.19,90.6,96.26,25.91,27.25,80.49,36.78,50.01,99.88,50.54,41.81,46.5,96.99,110.22,95.13,106.79,21.68,31.05,19.07,20.78,31.74,23.35,26.39,25.73,29.32,23.63,22.62,22.4,26.51,45.66,87.5,37.33,51.74,56.73,76.02,55.86,47.03,77.6,50.2,100.39,67.42
12/24/2025,100.02,29.49,74.19,48.42,22.62,57.4,98.51,90.74,96.55,25.98,27.31,80.64,36.84,50.12,99.87,50.82,41.83,46.62,97.21,110.65,95.42,106.96,21.8,31.1,19.1,20.93,31.91,23.4,26.44,25.79,29.41,23.67,22.74,22.45,26.63,45.71,88.03,37.41,51.88,57.17,76.41,56.15,47.14,77.83,50.23,100.16,67.59
12/26/2025,100.04,29.51,74.19,48.42,22.6,57.36,98.52,90.42,96.54,25.99,27.3,80.6,36.82,50.16,99.65,50.76,41.88,46.63,97.16,110.64,95.36,106.89,21.76,31.06,19.1,20.96,31.84,23.42,26.42,25.8,29.42,23.67,22.72,22.45,26.59,45.67,87.74,37.38,51.91,57.18,76.35,56.05,47.13,77.86,50.22,100.15,67.56
12/29/2025,100.16,29.37,74.3,48.37,22.59,57.41,98.59,89.98,96.59,25.74,27.31,80.63,36.84,50.13,99.18,50.82,41.89,46.68,97.19,110.79,95.45,107.04,21.8,31,19.06,21.01,31.94,23.44,26.43,25.82,29.44,23.68,22.76,22.46,26.68,45.7,88.07,37.41,51.95,57.3,76.45,56.22,47.15,77.93,50.25,100.15,67.65
12/30/2025,100.12,29.38,74.27,48.38,22.56,57.43,98.54,89.64,96.47,25.82,27.34,80.71,36.87,50.08,98.86,50.74,41.77,46.65,97.3,110.66,95.45,107.1,21.75,31.06,18.95,21.04,31.91,23.42,26.47,25.82,29.43,23.69,22.71,22.47,26.64,45.7,87.86,37.43,51.93,57.4,76.32,56.14,47.18,77.89,50.28,100.18,67.56
12/31/2025,99.88,29.37,74.07,48.32,22.53,57.46,97.85,89.2,96.28,25.82,27.3,80.63,36.83,50.01,98.5,50.45,41.66,46.54,97.21,110.19,95.22,107.11,21.66,30.96,18.91,20.89,31.7,23.37,26.42,25.75,29.34,23.67,22.58,22.41,26.47,45.71,87.16,37.4,51.77,56.96,75.85,55.8,47.08,77.64,50.29,100.26,67.43
1/2/2026,99.85,29.4,74.04,48.31,22.48,57.5,97.82,90.55,96.3,25.88,27.33,80.67,36.85,50.05,100.03,50.39,41.6,46.53,97.24,110.16,95.14,107.24,21.69,31.27,19.14,20.91,31.65,23.37,26.45,25.74,29.33,23.69,22.56,22.39,26.42,45.75,87.03,37.42,51.76,57.07,75.77,55.69,47.02,77.6,50.37,100.3,67.45
1/5/2026,100.04,29.48,74.18,48.38,22.52,57.56,98.02,91.53,96.45,25.91,27.41,80.88,36.95,50.09,100.93,50.59,41.73,46.61,97.5,110.47,95.35,107.34,21.71,31.33,19.19,20.9,31.78,23.4,26.52,25.79,29.38,23.73,22.65,22.44,26.53,45.79,87.46,37.51,51.87,57.04,76.07,55.93,47.12,77.79,50.4,100.41,67.53
1/6/2026,100.02,29.53,74.18,48.44,22.48,57.62,98.05,92.69,96.35,25.98,27.45,80.9,36.97,50.16,102.18,50.6,41.69,46.62,97.54,110.47,95.3,107.42,21.68,31.45,19.26,21.04,31.74,23.4,26.54,25.79,29.4,23.76,22.66,22.43,26.5,45.8,87.28,37.54,51.88,57.57,76.09,55.84,47.12,77.83,50.46,100.48,67.47
1/7/2026,100.12,29.52,74.26,48.53,22.49,57.72,98.1,92.1,96.16,25.93,27.46,80.88,36.97,50.22,101.62,50.69,41.7,46.66,97.51,110.55,95.33,107.65,21.6,31.41,19.26,20.88,31.9,23.42,26.54,25.81,29.42,23.75,22.7,22.46,26.62,45.93,87.79,37.52,51.91,57.21,76.24,56.14,47.13,77.87,50.55,100.68,67.37
1/8/2026,99.94,29.55,74.13,48.53,22.45,57.69,97.9,91.83,96.01,25.87,27.49,80.94,36.97,50.21,101.2,50.52,41.57,46.57,97.59,110.24,95.23,107.53,21.58,31.38,19.29,21.06,31.75,23.39,26.54,25.77,29.36,23.76,22.61,22.42,26.51,45.9,87.35,37.54,51.8,57.8,75.95,55.86,47.06,77.69,50.51,100.67,67.29
1/9/2026,100.16,29.57,74.29,48.54,22.39,57.78,98.11,92.3,96.36,25.86,27.52,81,37.01,50.25,101.65,50.81,41.55,46.67,97.69,110.64,95.8,107.66,21.67,31.57,19.34,21.13,31.93,23.44,26.57,25.83,29.43,23.79,22.76,22.54,26.64,45.95,87.93,37.59,51.92,57.9,76.44,56.17,47.32,77.88,50.58,100.7,67.43
1/12/2026,100.11,29.55,74.22,48.58,22.44,57.78,98.04,93.13,96.28,25.96,27.54,81.04,37,50.28,102.63,50.72,41.69,46.64,97.68,110.51,95.65,107.55,21.64,31.62,19.35,21.15,31.84,23.43,26.57,25.81,29.4,23.79,22.7,22.54,26.58,45.93,87.67,37.59,51.86,57.92,76.32,56.03,47.27,77.81,50.56,100.8,67.39
1/13/2026,100.2,29.56,74.28,48.54,22.33,57.79,98.19,93.34,96.16,25.95,27.51,81.04,37.02,50.23,102.88,50.85,41.54,46.69,97.71,110.75,95.69,107.59,21.59,31.64,19.45,21.26,31.88,23.45,26.59,25.82,29.46,23.79,22.78,22.55,26.62,45.9,87.82,37.6,51.97,58.19,76.51,56.11,47.26,77.97,50.58,100.82,67.37
1/14/2026,100.35,29.58,74.43,48.61,22.4,57.83,98.45,93.42,96.36,25.96,27.54,81.04,37.01,50.27,102.73,51.09,41.65,46.76,97.74,111.03,95.83,107.77,21.67,31.74,19.49,21.47,32.07,23.49,26.58,25.88,29.52,23.8,22.88,22.59,26.77,45.99,88.33,37.6,52.06,58.61,76.86,56.43,47.31,78.13,50.62,100.92,67.48
1/15/2026,100.22,29.57,74.32,48.59,22.32,57.87,98.29,93.62,96.4,25.99,27.53,81.04,37.02,50.25,103.12,51.04,41.52,46.7,97.74,110.89,95.66,107.73,21.68,31.82,19.52,21.59,32.05,23.45,26.58,25.85,29.49,23.8,22.86,22.54,26.77,45.98,88.31,37.6,52.01,58.88,76.79,56.4,47.24,78.06,50.61,100.91,67.5
1/16/2026,100.05,29.58,74.2,48.54,22.34,57.85,98.08,93.89,96.21,25.93,27.53,81.09,37.04,50.23,103.52,50.86,41.51,46.63,97.82,110.57,95.57,107.61,21.64,31.78,19.47,21.86,31.86,23.41,26.6,25.8,29.42,23.81,22.78,22.52,26.6,45.93,87.8,37.61,51.9,59.63,76.51,56.07,47.18,77.91,50.6,100.9,67.41
